ImpulseTime,Direction,RangePts,SpreadAtFreeze,BandWidth,Fib50,Fib618,ConfirmType,RejectStage,Baseline,Base_CRYPTO,FlatGuard,FlatMatch_EA,FlatBreakout,FlatState,FlatDuration,FlatBarsSince,EntryPrice,SL,ExitPrice,ExitReason,PnL_pips,HoldBars_M1,FreezeTime
2026-01-16 07:32:00,LONG,7990.0,2250.0,283.7,95332.65,95323.22,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2026-01-16 07:33:00
2026-01-16 07:43:00,LONG,13800.0,2250.0,318.1,95566.8,95550.52,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2026-01-16 07:44:00
2026-01-16 08:07:00,SHORT,12065.0,2250.0,338.0,95732.02,95746.26,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-16 08:09:00
2026-01-16 08:45:00,LONG,5440.0,2250.0,203.0,95725.5,95719.08,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-16 08:46:00
2026-01-16 09:06:00,SHORT,5950.0,2250.0,162.6,95735.05,95742.07,,RETOUCH_TIMEOUT,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-16 09:07:00
2026-01-16 09:28:00,SHORT,4600.0,2250.0,148.2,95592.8,95598.23,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,5,1,,,,,,,2026-01-16 09:29:00
2026-01-16 10:35:00,SHORT,10170.0,2250.0,257.9,95709.85,95721.85,,STRUCTURE_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,5,15,,,,,,,2026-01-16 10:37:00
2026-01-16 12:15:00,SHORT,13120.0,2250.0,182.3,95485.4,95500.88,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,SHORT,MATCH,3,4,,,,,,,2026-01-16 12:17:00
2026-01-16 12:37:00,SHORT,6180.0,2250.0,166.4,95386.9,95394.19,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,3,8,,,,,,,2026-01-16 12:38:00
2026-01-16 13:18:00,LONG,9680.0,2250.0,213.5,95303.4,95291.98,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,3,0,,,,,,,2026-01-16 13:20:00
2026-01-16 13:47:00,LONG,5460.0,2250.0,197.0,95383.4,95376.96,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,8,1,,,,,,,2026-01-16 13:48:00
2026-01-16 14:17:00,LONG,5240.0,2250.0,165.6,95482.1,95475.92,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,2,3,,,,,,,2026-01-16 14:18:00
2026-01-16 14:31:00,SHORT,9400.0,2250.0,197.6,95485.8,95496.89,MicroBreak,,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,95472.6,95547.56,95472.6,SL_Hit,0.0,26,2026-01-16 14:34:00
2026-01-16 15:21:00,LONG,7870.0,2250.0,206.6,95513.05,95503.76,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,2,7,,,,,,,2026-01-16 15:22:00
2026-01-16 15:39:00,SHORT,13100.0,2250.0,256.1,95346.3,95361.76,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,2,10,,,,,,,2026-01-16 15:41:00
2026-01-16 16:01:00,LONG,11540.0,2250.0,266.4,95495.0,95481.38,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,2,15,,,,,,,2026-01-16 16:02:00
2026-01-16 16:25:00,LONG,47690.0,2250.0,435.8,95569.65,95513.38,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-16 16:30:00
2026-01-16 17:18:00,SHORT,59520.0,2250.0,1000.3,95157.9,95228.13,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-16 17:20:00
2026-01-16 19:06:00,SHORT,13660.0,2250.0,453.0,94753.7,94769.82,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,9,0,,,,,,,2026-01-16 19:07:00
2026-01-16 22:07:00,SHORT,12110.0,2250.0,317.0,94804.15,94818.44,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,8,1,,,,,,,2026-01-16 22:08:00
2026-01-16 22:59:00,LONG,15680.0,2250.0,374.8,95486.2,95467.7,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,8,11,,,,,,,2026-01-16 23:00:00
2026-01-16 23:37:00,LONG,19490.0,2250.0,270.5,95472.25,95449.25,MicroBreak,,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,95515.7,95356.89,95434.4,EMACross_Exit,-8130.0,4,2026-01-16 23:41:00
2026-01-17 00:13:00,SHORT,13750.0,2250.0,295.9,95341.95,95358.18,,STRUCTURE_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 00:14:00
2026-01-17 00:29:00,SHORT,15590.0,2250.0,267.3,95381.65,95400.05,MicroBreak,,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,7,4,95318.8,95479.02,95449.7,EMACross_Exit,-13090.0,10,2026-01-17 00:30:00
2026-01-17 01:14:00,LONG,7870.0,2250.0,207.8,95492.75,95483.46,,NO_CONFIRM,PASS,PASS,PASS,PASS,LONG,MATCH,3,4,,,,,,,2026-01-17 01:15:00
2026-01-17 01:35:00,SHORT,7200.0,2250.0,161.9,95496.8,95505.3,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,3,0,,,,,,,2026-01-17 01:37:00
2026-01-17 02:12:00,SHORT,5690.0,2250.0,162.6,95538.25,95544.96,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,10,0,,,,,,,2026-01-17 02:13:00
2026-01-17 02:37:00,LONG,5930.0,2250.0,145.4,95470.05,95463.05,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,15,0,,,,,,,2026-01-17 02:38:00
2026-01-17 02:59:00,SHORT,3730.0,2250.0,118.8,95473.15,95477.55,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,19,0,,,,,,,2026-01-17 03:00:00
2026-01-17 03:31:00,SHORT,5660.0,2250.0,115.6,95426.1,95432.78,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,25,0,,,,,,,2026-01-17 03:33:00
2026-01-17 04:02:00,SHORT,4000.0,2250.0,104.5,95361.8,95366.52,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,3,1,,,,,,,2026-01-17 04:04:00
2026-01-17 04:27:00,LONG,4483.0,2250.0,97.3,95263.28,95258.0,,FIB786_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,3,6,,,,,,,2026-01-17 04:28:00
2026-01-17 04:39:00,LONG,8460.0,2250.0,146.0,95314.4,95304.42,,RETOUCH_TIMEOUT,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,3,8,,,,,,,2026-01-17 04:40:00
2026-01-17 04:51:00,LONG,4390.0,2250.0,129.0,95340.65,95335.47,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,3,11,,,,,,,2026-01-17 04:52:00
2026-01-17 05:15:00,LONG,1830.0,2250.0,71.1,95312.95,95310.79,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,3,16,,,,,,,2026-01-17 05:17:00
2026-01-17 05:29:00,LONG,3500.0,2250.0,61.5,95308.8,95304.67,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 05:30:00
2026-01-17 05:43:00,SHORT,1550.0,2250.0,87.6,95267.95,95269.78,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 05:44:00
2026-01-17 06:06:00,SHORT,3760.0,2250.0,91.3,95328.0,95332.44,,RETOUCH_TIMEOUT,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MISMATCH,2,4,,,,,,,2026-01-17 06:07:00
2026-01-17 06:27:00,LONG,5790.0,2250.0,101.2,95297.75,95290.92,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,2,8,,,,,,,2026-01-17 06:30:00
2026-01-17 06:44:00,LONG,7247.0,2250.0,109.3,95296.46,95287.91,,RETOUCH_TIMEOUT,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,2,11,,,,,,,2026-01-17 06:45:00
2026-01-17 06:59:00,SHORT,5410.0,2250.0,113.6,95314.85,95321.23,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,3,0,,,,,,,2026-01-17 07:00:00
2026-01-17 07:12:00,LONG,3610.0,2250.0,136.7,95353.75,95349.49,,STRUCTURE_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 07:14:00
2026-01-17 07:41:00,LONG,2570.0,2250.0,80.6,95306.45,95303.42,,STRUCTURE_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 07:42:00
2026-01-17 07:59:00,LONG,3350.0,2250.0,62.7,95295.45,95291.5,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-17 08:00:00
2026-01-17 08:16:00,SHORT,2550.0,2250.0,77.8,95216.55,95219.56,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,2,4,,,,,,,2026-01-17 08:18:00
2026-01-17 08:32:00,LONG,10690.0,2250.0,76.8,95284.25,95271.64,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MISMATCH,2,7,,,,,,,2026-01-17 08:41:00
2026-01-17 08:43:00,SHORT,9350.0,2250.0,105.2,95258.95,95269.98,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,SHORT,MATCH,2,9,,,,,,,2026-01-17 08:48:00
2026-01-17 08:59:00,SHORT,17290.0,2250.0,163.8,95165.25,95185.65,,NO_CONFIRM,PASS,PASS,PASS,PASS,SHORT,MATCH,2,12,,,,,,,2026-01-17 09:04:00
2026-01-17 09:45:00,SHORT,3370.0,2250.0,58.1,95116.95,95120.93,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 09:47:00
2026-01-17 10:01:00,SHORT,7310.0,2250.0,166.8,95047.95,95056.58,,STRUCTURE_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 10:02:00
2026-01-17 11:11:00,SHORT,6100.0,2250.0,58.7,95196.3,95203.5,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 11:18:00
2026-01-17 11:24:00,LONG,3930.0,2250.0,52.2,95199.05,95194.41,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,3,0,,,,,,,2026-01-17 11:30:00
2026-01-17 11:37:00,LONG,2980.0,2250.0,61.6,95203.6,95200.08,,RETOUCH_TIMEOUT,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,6,0,,,,,,,2026-01-17 11:38:00
2026-01-17 12:01:00,SHORT,4790.0,2250.0,78.8,95226.85,95232.5,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MISMATCH,6,5,,,,,,,2026-01-17 12:04:00
2026-01-17 12:13:00,LONG,5290.0,2250.0,77.9,95238.55,95232.31,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,6,7,,,,,,,2026-01-17 12:17:00
2026-01-17 12:33:00,SHORT,5260.0,2250.0,60.9,95189.5,95195.71,,RETOUCH_TIMEOUT,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,3,0,,,,,,,2026-01-17 12:39:00
2026-01-17 12:45:00,SHORT,4970.0,2250.0,92.5,95131.95,95137.81,,RETOUCH_TIMEOUT,PASS,PASS,PASS,PASS,SHORT,MATCH,3,3,,,,,,,2026-01-17 12:47:00
2026-01-17 13:07:00,SHORT,3430.0,2250.0,75.2,95076.95,95081.0,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,3,7,,,,,,,2026-01-17 13:08:00
2026-01-17 13:21:00,LONG,7550.0,2250.0,111.7,95200.65,95191.74,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,3,10,,,,,,,2026-01-17 13:25:00
2026-01-17 13:59:00,LONG,2150.0,2250.0,63.9,95296.25,95293.71,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,3,17,,,,,,,2026-01-17 14:00:00
2026-01-17 14:14:00,LONG,9490.0,2250.0,108.7,95343.15,95331.95,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-17 14:16:00
2026-01-17 15:04:00,SHORT,4950.0,2250.0,72.5,95210.05,95215.89,,STRUCTURE_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-17 15:06:00
2026-01-17 15:15:00,LONG,15260.0,2250.0,148.0,95291.1,95273.09,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,2,3,,,,,,,2026-01-17 15:20:00
2026-01-17 15:37:00,SHORT,3670.0,2250.0,120.9,95321.45,95325.78,,STRUCTURE_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MISMATCH,2,7,,,,,,,2026-01-17 15:39:00
2026-01-17 15:59:00,LONG,2720.0,2250.0,133.9,95415.1,95411.89,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,2,11,,,,,,,2026-01-17 16:00:00
2026-01-17 16:14:00,LONG,7720.0,2250.0,133.1,95429.3,95420.19,,STRUCTURE_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,2,14,,,,,,,2026-01-17 16:17:00
2026-01-17 16:28:00,LONG,11800.0,2250.0,164.0,95438.7,95424.78,,FIB786_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,2,17,,,,,,,2026-01-17 16:36:00
2026-01-17 16:44:00,SHORT,9100.0,2250.0,166.7,95467.3,95478.04,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MISMATCH,2,20,,,,,,,2026-01-17 16:46:00
2026-01-17 16:59:00,LONG,7050.0,2250.0,157.4,95443.05,95434.73,,FIB786_BREAK,PASS,PASS,PASS,PASS,LONG,MATCH,2,23,,,,,,,2026-01-17 17:00:00
2026-01-17 17:23:00,SHORT,7370.0,2250.0,228.1,95452.45,95461.15,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 17:24:00
2026-01-17 17:53:00,LONG,12340.0,2250.0,243.2,95520.4,95505.84,,FIB786_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-17 17:56:00
2026-01-17 18:07:00,SHORT,6680.0,2250.0,223.7,95502.2,95510.08,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2026-01-17 18:08:00
2026-01-17 18:22:00,SHORT,16340.0,2250.0,243.2,95345.5,95364.78,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,SHORT,MATCH,7,1,,,,,,,2026-01-17 18:23:00
2026-01-17 19:42:00,SHORT,3380.0,2250.0,132.2,95404.2,95408.19,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,3,0,,,,,,,2026-01-17 19:44:00
2026-01-17 19:55:00,SHORT,5070.0,2250.0,131.7,95335.25,95341.23,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,6,0,,,,,,,2026-01-17 19:57:00
2026-01-17 20:33:00,SHORT,2430.0,2250.0,62.6,95440.95,95443.82,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MISMATCH,10,3,,,,,,,2026-01-17 20:37:00
2026-01-17 20:46:00,SHORT,1820.0,2250.0,63.6,95421.9,95424.05,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-17 20:48:00
2026-01-17 21:00:00,SHORT,3170.0,2250.0,54.9,95402.65,95406.39,,RETOUCH_TIMEOUT,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2026-01-17 21:02:00
2026-01-17 21:15:00,SHORT,2490.0,2250.0,52.9,95367.65,95370.59,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,7,1,,,,,,,2026-01-17 21:16:00
2026-01-17 21:36:00,LONG,1000.0,2250.0,25.2,95345.7,95344.52,,STRUCTURE_BREAK,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MISMATCH,7,5,,,,,,,2026-01-17 21:41:00
2026-01-17 21:51:00,SHORT,1600.0,2250.0,48.1,95275.8,95277.69,,FIB786_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,7,8,,,,,,,2026-01-17 21:52:00
2026-01-17 22:14:00,SHORT,1440.0,2250.0,28.5,95280.5,95282.2,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,SHORT,MATCH,7,12,,,,,,,2026-01-17 22:17:00
2026-01-17 22:30:00,SHORT,3100.0,2250.0,73.9,95294.3,95297.96,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 22:32:00
2026-01-17 22:42:00,LONG,7970.0,2250.0,67.1,95326.15,95316.75,,RETOUCH_TIMEOUT,M15_COUNTER,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 22:50:00
2026-01-17 23:03:00,SHORT,1490.0,2250.0,31.4,95361.35,95363.11,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 23:08:00
2026-01-17 23:14:00,SHORT,3560.0,2250.0,39.4,95346.1,95350.3,,STRUCTURE_BREAK,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 23:15:00
2026-01-17 23:30:00,SHORT,5850.0,2250.0,96.8,95320.55,95327.45,,RETOUCH_TIMEOUT,PASS,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-17 23:33:00
2026-01-18 00:02:00,SHORT,1490.0,2250.0,52.8,95278.95,95280.71,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-18 00:04:00
2026-01-18 00:13:00,SHORT,14020.0,2250.0,120.9,95206.8,95223.34,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-18 00:15:00
2026-01-18 00:24:00,SHORT,7290.0,2250.0,144.1,95178.25,95186.85,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-18 00:25:00
2026-01-18 00:41:00,LONG,9760.0,2250.0,215.6,95113.6,95102.08,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2026-01-18 00:42:00
2026-01-18 00:55:00,LONG,11900.0,2250.0,241.2,95165.3,95151.26,,NO_CONFIRM,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,NONE,NO_FLAT,0,0,,,,,,,2026-01-18 00:58:00
2026-01-18 01:33:00,LONG,3350.0,2250.0,118.0,95141.75,95137.8,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-18 01:34:00
2026-01-18 02:05:00,LONG,12180.0,2250.0,134.2,95146.8,95132.43,,RETOUCH_TIMEOUT,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,STILL_FLAT,STILL_FLAT,9,0,,,,,,,2026-01-18 02:11:00
2026-01-18 02:16:00,LONG,4330.0,2250.0,125.4,95193.75,95188.64,,FIB786_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,10,1,,,,,,,2026-01-18 02:18:00
2026-01-18 02:35:00,LONG,4010.0,2250.0,108.4,95200.65,95195.92,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,10,5,,,,,,,2026-01-18 02:37:00
2026-01-18 03:05:00,SHORT,12400.0,2250.0,198.3,94990.8,95005.43,,NO_CONFIRM,PASS,PASS,PASS,FLAT_MISMATCH,LONG,MISMATCH,10,11,,,,,,,2026-01-18 03:06:00
2026-01-18 03:33:00,SHORT,5500.0,2250.0,182.7,95004.3,95010.79,,RETOUCH_TIMEOUT,PASS,PASS,PASS,FLAT_MISMATCH,LONG,MISMATCH,9,16,,,,,,,2026-01-18 03:34:00
2026-01-18 03:45:00,LONG,3390.0,2250.0,137.9,94983.75,94979.75,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,6,19,,,,,,,2026-01-18 03:46:00
2026-01-18 04:32:00,SHORT,8750.0,2250.0,102.5,94944.55,94954.88,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-18 04:34:00
2026-01-18 04:50:00,SHORT,7450.0,2250.0,154.2,94987.55,94996.34,,FIB786_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-18 04:54:00
2026-01-18 05:21:00,SHORT,3300.0,2250.0,96.3,95046.3,95050.19,,STRUCTURE_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-18 05:25:00
2026-01-18 05:42:00,SHORT,2890.0,2250.0,103.0,95157.25,95160.66,,STRUCTURE_BREAK,PASS,PASS,PASS,FLAT_NO_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-18 05:44:00
2026-01-18 05:58:00,LONG,3050.0,2250.0,99.0,95173.85,95170.25,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,NONE,NO_FLAT,0,0,,,,,,,2026-01-18 06:00:00
2026-01-18 06:10:00,SHORT,4450.0,2250.0,112.7,95132.05,95137.3,MicroBreak,,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,2,0,95109.7,95164.43,95084.7,EMACross_Exit,2500.0,60,2026-01-18 06:13:00
2026-01-18 07:28:00,LONG,5300.0,2250.0,83.3,95111.2,95104.95,,STRUCTURE_BREAK,M15_COUNTER,M15_COUNTER,M15_COUNTER,M15_COUNTER,LONG,MATCH,8,1,,,,,,,2026-01-18 07:30:00
2026-01-18 07:43:00,LONG,15120.0,2250.0,154.9,95173.1,95155.26,,NO_CONFIRM,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,2,1,,,,,,,2026-01-18 07:46:00
2026-01-18 08:20:00,SHORT,2420.0,2250.0,78.7,95142.7,95145.56,,STRUCTURE_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MISMATCH,2,9,,,,,,,2026-01-18 08:22:00
2026-01-18 08:34:00,LONG,3830.0,2250.0,99.5,95172.95,95168.43,,FIB786_BREAK,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,2,0,,,,,,,2026-01-18 08:35:00
2026-01-18 08:45:00,SHORT,2520.0,2250.0,65.0,95172.0,95174.97,,RETOUCH_TIMEOUT,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,STILL_FLAT,STILL_FLAT,5,0,,,,,,,2026-01-18 08:49:00
2026-01-18 09:00:00,SHORT,2730.0,2250.0,74.8,95152.35,95155.57,,STRUCTURE_BREAK,PASS,PASS,STILL_FLAT,FLAT_STILL_FLAT,STILL_FLAT,STILL_FLAT,8,0,,,,,,,2026-01-18 09:01:00
2026-01-18 09:12:00,SHORT,5590.0,2250.0,99.2,95078.75,95085.35,,FIB786_BREAK,PASS,PASS,PASS,PASS,SHORT,MATCH,9,1,,,,,,,2026-01-18 09:17:00
2026-01-18 09:30:00,SHORT,6920.0,2250.0,93.2,95067.1,95075.27,MicroBreak,,PASS,PASS,PASS,PASS,SHORT,MATCH,9,5,95052.8,95109.94,95054.2,TimeExit,-140.0,30,2026-01-18 09:32:00
2026-01-18 10:35:00,LONG,1790.0,2250.0,78.1,95114.75,95112.64,,RETOUCH_TIMEOUT,M15_FLAT,M15_FLAT,M15_FLAT,M15_FLAT,LONG,MATCH,3,3,,,,,,,2026-01-18 10:36:00
